TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
2750,3011,Alpine Pro Racing Skis - 170cm,General,Main,Damage,2025-05-21 00:00:00,-5,221.46,-1107.3,DMG-2750,Warehouse Damage,80,75,warehouse2,Transaction processed for Main location,system,2025-05-21 00:00:00
2751,3103,Snowboard Bindings - Pro,General,Main,Sale,2026-02-16 00:00:00,-40,215.82,-8632.8,SO-66355,Customer Sale,54,14,system,Transaction processed for Main location,system,2026-02-16 00:00:00
2752,1542,TrailWalker Hiking Shoes,General,Main,Sale,2025-08-01 00:00:00,-7,231.16,-1618.12,SO-38750,Customer Sale,965,958,warehouse1,Transaction processed for Main location,system,2025-08-01 00:00:00
2753,3021,Nordic Classic XC Skis - 185cm,General,Main,Sale,2025-10-28 00:00:00,-48,192.68,-9248.64,SO-57886,Customer Sale,67,19,warehouse2,Transaction processed for Main location,system,2025-10-28 00:00:00
2754,2022,Fork Set,General,Main,Adjustment,2025-06-10 00:00:00,16,95.29,1524.64,ADJ-2754,Physical Count,1502,1518,warehouse1,Transaction processed for Main location,system,2025-06-10 00:00:00
2755,3102,Winter Hiking Boots - Waterproof,General,Main,Sale,2025-02-13 00:00:00,-32,205.86,-6587.52,SO-89163,Customer Sale,31,-1,warehouse2,Transaction processed for Main location,system,2025-02-13 00:00:00
2756,3051,Insulated Ski Jacket - Men's,General,Backup,Adjustment,2025-12-09 00:00:00,-17,306.66,-5213.22,ADJ-2756,System Correction,99,82,system,Transaction processed for Backup location,system,2025-12-09 00:00:00
2757,2012,Espresso Machine,General,Backup,Receipt,2025-11-11 00:00:00,176,248.7,43772.08,PO-3525,Purchase Order Receipt,556,732,warehouse2,Transaction processed for Backup location,system,2025-11-11 00:00:00
2758,1531,Summit Breeze Jacket,General,Main,Adjustment,2026-02-07 00:00:00,4,311.14,1244.56,ADJ-2758,Physical Count,993,997,system,Transaction processed for Main location,system,2026-02-07 00:00:00
2759,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Sale,2026-01-18 00:00:00,-17,35.12,-597.04,SO-50544,Customer Sale,1,-16,system,Transaction processed for Backup location,system,2026-01-18 00:00:00
2760,1553,Adventure Dining Table,General,Backup,Sale,2025-02-26 00:00:00,-29,257.03,-7453.87,SO-24265,Customer Sale,167,138,warehouse1,Transaction processed for Backup location,system,2025-02-26 00:00:00
2761,1521,Adventurer Pro Backpack,General,Main,Damage,2025-06-13 00:00:00,-9,265.0,-2385.0,DMG-2761,Warehouse Damage,516,507,warehouse2,Transaction processed for Main location,system,2025-06-13 00:00:00
2762,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Receipt,2025-12-10 00:00:00,83,171.18,14208.27,PO-3288,Purchase Order Receipt,56,139,system,Transaction processed for Main location,system,2025-12-10 00:00:00
2763,3011,Alpine Pro Racing Skis - 170cm,General,Backup,Sale,2026-03-01 00:00:00,-13,221.46,-2878.98,SO-91021,Customer Sale,44,31,system,Transaction processed for Backup location,system,2026-03-01 00:00:00
2764,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Sale,2026-02-15 00:00:00,-19,298.74,-5676.06,SO-76877,Customer Sale,7,-12,warehouse2,Transaction processed for Main location,system,2026-02-15 00:00:00
2765,3011,Alpine Pro Racing Skis - 170cm,General,Backup,Sale,2025-11-30 00:00:00,-12,221.46,-2657.52,SO-75826,Customer Sale,97,85,warehouse2,Transaction processed for Backup location,system,2025-11-30 00:00:00
2766,2111,High-Speed Blender,General,Backup,Receipt,2025-04-01 00:00:00,189,55.24,10440.69,PO-5038,Purchase Order Receipt,1005,1194,warehouse1,Transaction processed for Backup location,system,2025-04-01 00:00:00
2767,3103,Snowboard Bindings - Pro,General,Main,Receipt,2025-01-16 00:00:00,196,226.5,44393.5,PO-1926,Purchase Order Receipt,5,201,warehouse2,Transaction processed for Main location,system,2025-01-16 00:00:00
2768,1571,CozyNights Sleeping Bag,General,Main,Receipt,2025-03-10 00:00:00,58,269.54,15633.08,PO-8035,Purchase Order Receipt,364,422,system,Transaction processed for Main location,system,2025-03-10 00:00:00
2769,3082,Edge Tuning Tool Set,General,Main,Return,2025-10-10 00:00:00,2,104.76,209.52,RET-38216,Customer Return,11,13,system,Transaction processed for Main location,system,2025-10-10 00:00:00
2770,1562,PowerBurner Camping Stove,General,Regional,Receipt,2025-05-04 00:00:00,61,277.04,16899.51,PO-3114,Purchase Order Receipt,48,109,system,Transaction processed for Regional location,system,2025-05-04 00:00:00
2771,1533,RainGuard Hiking Jacket,General,Regional,Receipt,2025-03-15 00:00:00,105,24.33,2554.48,PO-6527,Purchase Order Receipt,529,634,warehouse2,Transaction processed for Regional location,system,2025-03-15 00:00:00
2772,1551,BaseCamp Folding Table,General,Main,Adjustment,2025-07-25 00:00:00,-8,99.2,-793.6,ADJ-2772,Cycle Count,320,312,warehouse1,Transaction processed for Main location,system,2025-07-25 00:00:00
2773,3021,Nordic Classic XC Skis - 185cm,General,Main,Transfer,2025-05-04 00:00:00,-12,192.68,-2312.16,TRF-5869,Warehouse Transfer,35,23,system,Transaction processed for Main location,system,2025-05-04 00:00:00
2774,3092,All-Mountain Snowboard - 158cm,General,Main,Sale,2025-10-31 00:00:00,-14,26.72,-374.08,SO-94461,Customer Sale,63,49,warehouse2,Transaction processed for Main location,system,2025-10-31 00:00:00
2775,3104,Ski Tuning Bench - Portable,General,Backup,Receipt,2025-09-08 00:00:00,101,270.98,27368.87,PO-1002,Purchase Order Receipt,45,146,system,Transaction processed for Backup location,system,2025-09-08 00:00:00
2776,1562,PowerBurner Camping Stove,General,Backup,Sale,2026-02-26 00:00:00,-11,283.09,-3113.99,SO-27919,Customer Sale,29,18,system,Transaction processed for Backup location,system,2026-02-26 00:00:00
2777,2051,Ice Cream Bowl,General,Main,Adjustment,2026-01-03 00:00:00,2,345.04,690.08,ADJ-2777,System Correction,104,106,warehouse2,Transaction processed for Main location,system,2026-01-03 00:00:00
2778,1552,TrekMaster Camping Chair,General,Regional,Adjustment,2025-11-30 00:00:00,-6,246.74,-1480.44,ADJ-2778,System Correction,270,264,warehouse2,Transaction processed for Regional location,system,2025-11-30 00:00:00
2779,1512,SkyView 2-Person Tent,General,Backup,Return,2025-02-08 00:00:00,4,46.46,185.86,RET-14091,Customer Return,209,213,warehouse1,Transaction processed for Backup location,system,2025-02-08 00:00:00
2780,3053,Waterproof Ski Pants,General,Backup,Sale,2025-03-22 00:00:00,-37,134.38,-4972.06,SO-53700,Customer Sale,27,-10,warehouse1,Transaction processed for Backup location,system,2025-03-22 00:00:00
2781,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Transfer,2025-07-19 00:00:00,-34,165.61,-5630.74,TRF-4784,Warehouse Transfer,147,113,warehouse1,Transaction processed for Main location,system,2025-07-19 00:00:00
2782,3104,Ski Tuning Bench - Portable,General,Backup,Return,2025-07-17 00:00:00,3,217.73,653.18,RET-81607,Customer Return,104,107,warehouse1,Transaction processed for Backup location,system,2025-07-17 00:00:00
2783,3072,Hand Warmers - 10 Pack,General,Backup,Transfer,2025-09-26 00:00:00,-36,184.11,-6627.96,TRF-4799,Warehouse Transfer,82,46,warehouse2,Transaction processed for Backup location,system,2025-09-26 00:00:00
2784,1533,RainGuard Hiking Jacket,General,Backup,Sale,2025-05-20 00:00:00,-39,24.58,-958.62,SO-46575,Customer Sale,284,245,warehouse1,Transaction processed for Backup location,system,2025-05-20 00:00:00
2785,2031,Coffee Mug,General,Main,Sale,2025-09-03 00:00:00,-14,162.08,-2269.12,SO-50562,Customer Sale,1358,1344,warehouse1,Transaction processed for Main location,system,2025-09-03 00:00:00
2786,2012,Espresso Machine,General,Backup,Receipt,2026-03-01 00:00:00,164,252.12,41347.9,PO-4148,Purchase Order Receipt,414,578,warehouse1,Transaction processed for Backup location,system,2026-03-01 00:00:00
2787,3033,Women's Performance Ski Boots,General,Backup,Receipt,2025-07-19 00:00:00,17,282.5,4802.46,PO-4830,Purchase Order Receipt,176,193,warehouse2,Transaction processed for Backup location,system,2025-07-19 00:00:00
2788,3051,Insulated Ski Jacket - Men's,General,Main,Receipt,2025-07-28 00:00:00,48,302.1,14500.68,PO-7417,Purchase Order Receipt,7,55,warehouse1,Transaction processed for Main location,system,2025-07-28 00:00:00
2789,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Receipt,2025-06-14 00:00:00,29,157.98,4581.46,PO-8491,Purchase Order Receipt,75,104,system,Transaction processed for Main location,system,2025-06-14 00:00:00
2790,2031,Coffee Mug,General,Main,Adjustment,2025-03-22 00:00:00,5,162.08,810.4,ADJ-2790,Physical Count,1315,1320,warehouse2,Transaction processed for Main location,system,2025-03-22 00:00:00
2791,1571,CozyNights Sleeping Bag,General,Main,Sale,2025-10-05 00:00:00,-44,277.24,-12198.56,SO-43558,Customer Sale,387,343,system,Transaction processed for Main location,system,2025-10-05 00:00:00
2792,3051,Insulated Ski Jacket - Men's,General,Backup,Transfer,2025-10-31 00:00:00,-17,306.66,-5213.22,TRF-1536,Warehouse Transfer,63,46,system,Transaction processed for Backup location,system,2025-10-31 00:00:00
2793,1581,LED Headlamp - Rechargeable,General,Backup,Sale,2026-02-22 00:00:00,-21,214.15,-4497.15,SO-35925,Customer Sale,72,51,system,Transaction processed for Backup location,system,2026-02-22 00:00:00
2794,1543,TrekStar Hiking Sandals,General,Regional,Sale,2025-08-12 00:00:00,-5,43.94,-219.7,SO-45539,Customer Sale,491,486,warehouse1,Transaction processed for Regional location,system,2025-08-12 00:00:00
2795,2021,Chef Knife,General,Main,Sale,2026-03-01 00:00:00,-47,259.67,-12204.49,SO-64873,Customer Sale,622,575,warehouse2,Transaction processed for Main location,system,2026-03-01 00:00:00
2796,1543,TrekStar Hiking Sandals,General,Regional,Sale,2025-12-13 00:00:00,-15,43.94,-659.1,SO-29653,Customer Sale,405,390,system,Transaction processed for Regional location,system,2025-12-13 00:00:00
2797,3041,Carbon Fiber Racing Poles - 120cm,General,Backup,Transfer,2025-02-28 00:00:00,-47,53.22,-2501.34,TRF-7062,Warehouse Transfer,115,68,warehouse1,Transaction processed for Backup location,system,2025-02-28 00:00:00
2798,1553,Adventure Dining Table,General,Backup,Damage,2025-08-10 00:00:00,-5,257.03,-1285.15,DMG-2798,Warehouse Damage,293,288,warehouse1,Transaction processed for Backup location,system,2025-08-10 00:00:00
2799,3103,Snowboard Bindings - Pro,General,Backup,Transfer,2025-04-02 00:00:00,-35,215.82,-7553.7,TRF-4624,Warehouse Transfer,19,-16,warehouse2,Transaction processed for Backup location,system,2025-04-02 00:00:00
2800,1552,TrekMaster Camping Chair,General,Regional,Sale,2025-02-15 00:00:00,-1,246.74,-246.74,SO-94208,Customer Sale,292,291,warehouse2,Transaction processed for Regional location,system,2025-02-15 00:00:00
2801,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Adjustment,2025-09-18 00:00:00,-18,35.12,-632.16,ADJ-2801,Cycle Count,39,21,warehouse1,Transaction processed for Backup location,system,2025-09-18 00:00:00
2802,1561,EcoFire Camping Stove,General,Backup,Sale,2025-06-15 00:00:00,-11,163.13,-1794.43,SO-74205,Customer Sale,47,36,warehouse1,Transaction processed for Backup location,system,2025-06-15 00:00:00
2803,1533,RainGuard Hiking Jacket,General,Backup,Sale,2025-10-29 00:00:00,-22,24.58,-540.76,SO-68492,Customer Sale,254,232,system,Transaction processed for Backup location,system,2025-10-29 00:00:00
2804,1562,PowerBurner Camping Stove,General,Regional,Sale,2025-02-08 00:00:00,-3,283.09,-849.27,SO-17566,Customer Sale,11,8,warehouse2,Transaction processed for Regional location,system,2025-02-08 00:00:00
2805,3071,Ski Boot Bag - Premium,General,Backup,Damage,2025-11-17 00:00:00,-1,260.45,-260.45,DMG-2805,Warehouse Damage,49,48,warehouse2,Transaction processed for Backup location,system,2025-11-17 00:00:00
2806,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2025-09-07 00:00:00,-3,221.46,-664.38,SO-87516,Customer Sale,96,93,system,Transaction processed for Main location,system,2025-09-07 00:00:00
2807,1562,PowerBurner Camping Stove,General,Regional,Sale,2025-02-27 00:00:00,-30,283.09,-8492.7,SO-88913,Customer Sale,54,24,warehouse1,Transaction processed for Regional location,system,2025-02-27 00:00:00
2808,3051,Insulated Ski Jacket - Men's,General,Backup,Sale,2025-09-15 00:00:00,-1,306.66,-306.66,SO-46437,Customer Sale,51,50,warehouse2,Transaction processed for Backup location,system,2025-09-15 00:00:00
2809,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Damage,2025-05-19 00:00:00,-2,35.12,-70.24,DMG-2809,Shipping Damage,16,14,system,Transaction processed for Backup location,system,2025-05-19 00:00:00
2810,1531,Summit Breeze Jacket,General,Main,Receipt,2026-03-01 00:00:00,89,310.48,27632.28,PO-4027,Purchase Order Receipt,1033,1122,warehouse1,Transaction processed for Main location,system,2026-03-01 00:00:00
2811,2051,Ice Cream Bowl,General,Main,Receipt,2025-01-02 00:00:00,123,333.31,40997.12,PO-3892,Purchase Order Receipt,3,126,warehouse2,Transaction processed for Main location,system,2025-01-02 00:00:00
2812,1572,MountainDream Sleeping Bag,General,Main,Receipt,2025-10-23 00:00:00,188,294.22,55313.76,PO-9632,Purchase Order Receipt,362,550,warehouse2,Transaction processed for Main location,system,2025-10-23 00:00:00
2813,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Sale,2025-09-28 00:00:00,-29,35.12,-1018.48,SO-76084,Customer Sale,63,34,warehouse1,Transaction processed for Backup location,system,2025-09-28 00:00:00
2814,2011,Coffee Maker,General,Main,Adjustment,2025-01-14 00:00:00,4,213.49,853.96,ADJ-2814,System Correction,1231,1235,system,Transaction processed for Main location,system,2025-01-14 00:00:00
2815,2021,Chef Knife,General,Main,Adjustment,2025-04-12 00:00:00,12,259.67,3116.04,ADJ-2815,System Correction,575,587,warehouse2,Transaction processed for Main location,system,2025-04-12 00:00:00
2816,1561,EcoFire Camping Stove,General,Backup,Damage,2026-01-19 00:00:00,-10,163.13,-1631.3,DMG-2816,Warehouse Damage,93,83,warehouse1,Transaction processed for Backup location,system,2026-01-19 00:00:00
2817,1563,CompactCook Camping Stove,General,Backup,Adjustment,2025-08-26 00:00:00,-5,78.89,-394.45,ADJ-2817,System Correction,250,245,warehouse2,Transaction processed for Backup location,system,2025-08-26 00:00:00
2818,1543,TrekStar Hiking Sandals,General,Regional,Receipt,2025-05-25 00:00:00,54,43.57,2352.63,PO-5751,Purchase Order Receipt,427,481,warehouse2,Transaction processed for Regional location,system,2025-05-25 00:00:00
2819,2091,Spatula,General,Backup,Sale,2025-07-26 00:00:00,-8,245.38,-1963.04,SO-24182,Customer Sale,54,46,warehouse1,Transaction processed for Backup location,system,2025-07-26 00:00:00
2820,2012,Espresso Machine,General,Backup,Receipt,2025-08-04 00:00:00,117,253.8,29694.29,PO-6744,Purchase Order Receipt,479,596,warehouse1,Transaction processed for Backup location,system,2025-08-04 00:00:00
2821,1543,TrekStar Hiking Sandals,General,Regional,Transfer,2025-06-12 00:00:00,-16,43.94,-703.04,TRF-9991,Warehouse Transfer,575,559,system,Transaction processed for Regional location,system,2025-06-12 00:00:00
2822,3053,Waterproof Ski Pants,General,Main,Transfer,2025-06-07 00:00:00,-21,134.38,-2821.98,TRF-6639,Warehouse Transfer,47,26,warehouse1,Transaction processed for Main location,system,2025-06-07 00:00:00
2823,3033,Women's Performance Ski Boots,General,Backup,Return,2025-05-01 00:00:00,1,225.53,225.53,RET-88719,Customer Return,116,117,warehouse2,Transaction processed for Backup location,system,2025-05-01 00:00:00
2824,3013,Beginner's Choice Alpine Skis - 160cm,General,Backup,Sale,2025-07-29 00:00:00,-34,73.13,-2486.42,SO-81064,Customer Sale,66,32,warehouse1,Transaction processed for Backup location,system,2025-07-29 00:00:00
2825,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2026-02-15 00:00:00,-43,221.46,-9522.78,SO-29019,Customer Sale,44,1,warehouse1,Transaction processed for Main location,system,2026-02-15 00:00:00
2826,1533,RainGuard Hiking Jacket,General,Backup,Receipt,2025-01-12 00:00:00,89,23.57,2097.5,PO-3880,Purchase Order Receipt,363,452,system,Transaction processed for Backup location,system,2025-01-12 00:00:00
2827,3053,Waterproof Ski Pants,General,Backup,Adjustment,2025-07-17 00:00:00,-18,134.38,-2418.84,ADJ-2827,Cycle Count,107,89,warehouse2,Transaction processed for Backup location,system,2025-07-17 00:00:00
2828,1542,TrailWalker Hiking Shoes,General,Main,Transfer,2025-08-11 00:00:00,-49,231.16,-11326.84,TRF-3598,Warehouse Transfer,999,950,system,Transaction processed for Main location,system,2025-08-11 00:00:00
2829,1542,TrailWalker Hiking Shoes,General,Backup,Sale,2025-03-02 00:00:00,-42,231.16,-9708.72,SO-38479,Customer Sale,386,344,warehouse2,Transaction processed for Backup location,system,2025-03-02 00:00:00
2830,1542,TrailWalker Hiking Shoes,General,Main,Receipt,2025-05-11 00:00:00,124,239.47,29694.29,PO-9125,Purchase Order Receipt,900,1024,system,Transaction processed for Main location,system,2025-05-11 00:00:00
2831,3082,Edge Tuning Tool Set,General,Main,Sale,2025-11-05 00:00:00,-13,130.95,-1702.35,SO-54833,Customer Sale,147,134,warehouse1,Transaction processed for Main location,system,2025-11-05 00:00:00
2832,1533,RainGuard Hiking Jacket,General,Regional,Receipt,2025-07-21 00:00:00,128,24.82,3177.29,PO-8362,Purchase Order Receipt,531,659,warehouse2,Transaction processed for Regional location,system,2025-07-21 00:00:00
2833,1561,EcoFire Camping Stove,General,Backup,Return,2025-07-29 00:00:00,2,130.5,261.01,RET-49136,Customer Return,113,115,warehouse2,Transaction processed for Backup location,system,2025-07-29 00:00:00
2834,1551,BaseCamp Folding Table,General,Backup,Sale,2025-08-25 00:00:00,-38,99.2,-3769.6,SO-41666,Customer Sale,12,-26,system,Transaction processed for Backup location,system,2025-08-25 00:00:00
2835,2011,Coffee Maker,General,Main,Sale,2025-07-02 00:00:00,-46,213.49,-9820.54,SO-84869,Customer Sale,1132,1086,system,Transaction processed for Main location,system,2025-07-02 00:00:00
2836,1562,PowerBurner Camping Stove,General,Backup,Receipt,2025-12-18 00:00:00,163,296.62,48349.75,PO-5022,Purchase Order Receipt,75,238,system,Transaction processed for Backup location,system,2025-12-18 00:00:00
2837,3062,Anti-Fog Ski Goggles,General,Backup,Transfer,2025-05-06 00:00:00,-46,122.24,-5623.04,TRF-5044,Warehouse Transfer,105,59,warehouse2,Transaction processed for Backup location,system,2025-05-06 00:00:00
2838,3053,Waterproof Ski Pants,General,Backup,Sale,2026-01-23 00:00:00,-18,134.38,-2418.84,SO-13257,Customer Sale,48,30,system,Transaction processed for Backup location,system,2026-01-23 00:00:00
2839,1521,Adventurer Pro Backpack,General,Main,Transfer,2025-03-22 00:00:00,-27,265.0,-7155.0,TRF-3534,Warehouse Transfer,500,473,warehouse2,Transaction processed for Main location,system,2025-03-22 00:00:00
2840,1511,Alpine Explorer Tent,General,Main,Sale,2025-03-15 00:00:00,-30,192.56,-5776.8,SO-97800,Customer Sale,679,649,warehouse1,Transaction processed for Main location,system,2025-03-15 00:00:00
2841,1511,Alpine Explorer Tent,General,Main,Damage,2025-10-06 00:00:00,-8,192.56,-1540.48,DMG-2841,Warehouse Damage,793,785,warehouse2,Transaction processed for Main location,system,2025-10-06 00:00:00
2842,3104,Ski Tuning Bench - Portable,General,Main,Sale,2025-02-17 00:00:00,-45,272.16,-12247.2,SO-39477,Customer Sale,136,91,warehouse1,Transaction processed for Main location,system,2025-02-17 00:00:00
2843,1552,TrekMaster Camping Chair,General,Regional,Transfer,2025-09-12 00:00:00,-9,246.74,-2220.66,TRF-7482,Warehouse Transfer,221,212,warehouse1,Transaction processed for Regional location,system,2025-09-12 00:00:00
2844,1512,SkyView 2-Person Tent,General,Backup,Damage,2026-02-18 00:00:00,-8,58.08,-464.64,DMG-2844,Warehouse Damage,202,194,warehouse1,Transaction processed for Backup location,system,2026-02-18 00:00:00
2845,3101,Winter Boots - Insulated,General,Backup,Sale,2025-05-11 00:00:00,-34,222.23,-7555.82,SO-86063,Customer Sale,62,28,system,Transaction processed for Backup location,system,2025-05-11 00:00:00
2846,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2025-07-22 00:00:00,-20,221.46,-4429.2,SO-91154,Customer Sale,4,-16,warehouse1,Transaction processed for Main location,system,2025-07-22 00:00:00
2847,2061,Mixing Bowl,General,Main,Receipt,2025-01-31 00:00:00,71,165.89,11778.34,PO-3342,Purchase Order Receipt,1622,1693,warehouse1,Transaction processed for Main location,system,2025-01-31 00:00:00
2848,3053,Waterproof Ski Pants,General,Main,Sale,2025-01-21 00:00:00,-28,134.38,-3762.64,SO-39950,Customer Sale,111,83,system,Transaction processed for Main location,system,2025-01-21 00:00:00
2849,3091,Freestyle Snowboard - 155cm,General,Main,Receipt,2025-10-14 00:00:00,137,51.87,7106.03,PO-1591,Purchase Order Receipt,6,143,warehouse1,Transaction processed for Main location,system,2025-10-14 00:00:00
2850,3103,Snowboard Bindings - Pro,General,Main,Receipt,2025-08-14 00:00:00,86,216.25,18597.56,PO-3804,Purchase Order Receipt,42,128,system,Transaction processed for Main location,system,2025-08-14 00:00:00
2851,3051,Insulated Ski Jacket - Men's,General,Backup,Adjustment,2025-05-12 00:00:00,-11,306.66,-3373.26,ADJ-2851,Physical Count,85,74,warehouse1,Transaction processed for Backup location,system,2025-05-12 00:00:00
2852,1571,CozyNights Sleeping Bag,General,Main,Sale,2025-08-10 00:00:00,-42,277.24,-11644.08,SO-29233,Customer Sale,258,216,warehouse2,Transaction processed for Main location,system,2025-08-10 00:00:00
2853,3072,Hand Warmers - 10 Pack,General,Backup,Sale,2025-01-23 00:00:00,-42,184.11,-7732.62,SO-91410,Customer Sale,59,17,warehouse2,Transaction processed for Backup location,system,2025-01-23 00:00:00
2854,2041,Serving Platter,General,Main,Sale,2025-04-11 00:00:00,-30,264.6,-7938.0,SO-17848,Customer Sale,2478,2448,system,Transaction processed for Main location,system,2025-04-11 00:00:00
2855,2012,Espresso Machine,General,Backup,Sale,2025-02-07 00:00:00,-49,254.94,-12492.06,SO-49157,Customer Sale,555,506,warehouse1,Transaction processed for Backup location,system,2025-02-07 00:00:00
2856,2011,Coffee Maker,General,Main,Sale,2025-02-04 00:00:00,-26,213.49,-5550.74,SO-72623,Customer Sale,1186,1160,warehouse2,Transaction processed for Main location,system,2025-02-04 00:00:00
2857,1571,CozyNights Sleeping Bag,General,Main,Damage,2025-11-22 00:00:00,-6,277.24,-1663.44,DMG-2857,Shipping Damage,249,243,warehouse1,Transaction processed for Main location,system,2025-11-22 00:00:00
2858,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-12-17 00:00:00,-9,100.6,-905.4,SO-64291,Customer Sale,12,3,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
2859,2022,Fork Set,General,Main,Adjustment,2026-01-18 00:00:00,-18,95.29,-1715.22,ADJ-2859,System Correction,1520,1502,warehouse1,Transaction processed for Main location,system,2026-01-18 00:00:00
2860,3062,Anti-Fog Ski Goggles,General,Main,Sale,2025-04-08 00:00:00,-13,122.24,-1589.12,SO-90732,Customer Sale,94,81,warehouse2,Transaction processed for Main location,system,2025-04-08 00:00:00
2861,1521,Adventurer Pro Backpack,General,Main,Sale,2025-05-04 00:00:00,-43,265.0,-11395.0,SO-60701,Customer Sale,562,519,warehouse2,Transaction processed for Main location,system,2025-05-04 00:00:00
2862,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Transfer,2025-04-07 00:00:00,-5,35.12,-175.6,TRF-2377,Warehouse Transfer,109,104,system,Transaction processed for Backup location,system,2025-04-07 00:00:00
2863,3041,Carbon Fiber Racing Poles - 120cm,General,Backup,Sale,2025-04-09 00:00:00,-1,53.22,-53.22,SO-15164,Customer Sale,49,48,warehouse2,Transaction processed for Backup location,system,2025-04-09 00:00:00
2864,1511,Alpine Explorer Tent,General,Main,Sale,2025-09-08 00:00:00,-35,192.56,-6739.6,SO-15936,Customer Sale,721,686,system,Transaction processed for Main location,system,2025-09-08 00:00:00
2865,3072,Hand Warmers - 10 Pack,General,Backup,Transfer,2025-01-06 00:00:00,-45,184.11,-8284.95,TRF-8898,Warehouse Transfer,68,23,warehouse2,Transaction processed for Backup location,system,2025-01-06 00:00:00
2866,2112,4-Slice Toaster,General,Main,Receipt,2025-05-24 00:00:00,21,298.09,6259.82,PO-5475,Purchase Order Receipt,899,920,system,Transaction processed for Main location,system,2025-05-24 00:00:00
2867,1541,TrekReady Hiking Boots,General,Backup,Sale,2025-07-07 00:00:00,-1,70.17,-70.17,SO-90304,Customer Sale,10,9,warehouse2,Transaction processed for Backup location,system,2025-07-07 00:00:00
2868,2021,Chef Knife,General,Main,Receipt,2025-03-20 00:00:00,70,251.83,17628.33,PO-5693,Purchase Order Receipt,680,750,system,Transaction processed for Main location,system,2025-03-20 00:00:00
2869,3013,Beginner's Choice Alpine Skis - 160cm,General,Backup,Receipt,2025-03-29 00:00:00,182,75.04,13657.96,PO-6015,Purchase Order Receipt,90,272,warehouse1,Transaction processed for Backup location,system,2025-03-29 00:00:00
2870,2101,Measuring Cup Set,General,Backup,Sale,2026-02-09 00:00:00,-31,35.74,-1107.94,SO-84045,Customer Sale,378,347,warehouse1,Transaction processed for Backup location,system,2026-02-09 00:00:00
2871,3102,Winter Hiking Boots - Waterproof,General,Main,Sale,2025-03-20 00:00:00,-15,205.86,-3087.9,SO-27749,Customer Sale,107,92,system,Transaction processed for Main location,system,2025-03-20 00:00:00
2872,3053,Waterproof Ski Pants,General,Backup,Damage,2025-12-03 00:00:00,-1,134.38,-134.38,DMG-2872,Quality Issue,2,1,warehouse1,Transaction processed for Backup location,system,2025-12-03 00:00:00
2873,3101,Winter Boots - Insulated,General,Backup,Return,2026-02-02 00:00:00,5,177.78,888.92,RET-14568,Customer Return,22,27,system,Transaction processed for Backup location,system,2026-02-02 00:00:00
2874,1571,CozyNights Sleeping Bag,General,Main,Sale,2026-02-02 00:00:00,-12,277.24,-3326.88,SO-35672,Customer Sale,309,297,warehouse1,Transaction processed for Main location,system,2026-02-02 00:00:00
2875,2051,Ice Cream Bowl,General,Main,Receipt,2025-06-25 00:00:00,62,356.14,22080.46,PO-9150,Purchase Order Receipt,7,69,system,Transaction processed for Main location,system,2025-06-25 00:00:00
2876,1541,TrekReady Hiking Boots,General,Backup,Adjustment,2025-02-27 00:00:00,-3,70.17,-210.51,ADJ-2876,Physical Count,1,-2,warehouse1,Transaction processed for Backup location,system,2025-02-27 00:00:00
2877,3102,Winter Hiking Boots - Waterproof,General,Main,Sale,2025-02-12 00:00:00,-13,205.86,-2676.18,SO-61968,Customer Sale,2,-11,system,Transaction processed for Main location,system,2025-02-12 00:00:00
2878,1563,CompactCook Camping Stove,General,Backup,Transfer,2025-09-24 00:00:00,-34,78.89,-2682.26,TRF-1530,Warehouse Transfer,195,161,warehouse1,Transaction processed for Backup location,system,2025-09-24 00:00:00
2879,3061,Professional Ski Helmet,General,Main,Receipt,2025-04-21 00:00:00,132,225.2,29726.73,PO-7993,Purchase Order Receipt,75,207,system,Transaction processed for Main location,system,2025-04-21 00:00:00
2880,3091,Freestyle Snowboard - 155cm,General,Main,Transfer,2026-02-28 00:00:00,-6,49.71,-298.26,TRF-3100,Warehouse Transfer,123,117,warehouse2,Transaction processed for Main location,system,2026-02-28 00:00:00
2881,1511,Alpine Explorer Tent,General,Main,Receipt,2025-06-04 00:00:00,45,184.85,8318.37,PO-1128,Purchase Order Receipt,750,795,warehouse2,Transaction processed for Main location,system,2025-06-04 00:00:00
