TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
2691,1512,SkyView 2-Person Tent,General,Backup,Sale,2025-12-19 00:00:00,-46,203.36,-9354.56,SO-90941,Customer Sale,65,19,warehouse1,Transaction processed for Backup location,system,2025-12-19 00:00:00
2692,2041,Serving Platter,General,Backup,Sale,2025-07-13 00:00:00,-47,70.01,-3290.47,SO-97176,Customer Sale,33,-14,warehouse1,Transaction processed for Backup location,system,2025-07-13 00:00:00
2693,2091,Spatula,General,Main,Sale,2025-05-30 00:00:00,-32,173.52,-5552.64,SO-29086,Customer Sale,748,716,system,Transaction processed for Main location,system,2025-05-30 00:00:00
2694,2061,Mixing Bowl,General,Main,Sale,2025-07-25 00:00:00,-21,129.96,-2729.16,SO-24439,Customer Sale,1530,1509,warehouse2,Transaction processed for Main location,system,2025-07-25 00:00:00
2695,1553,Adventure Dining Table,General,Main,Sale,2025-06-27 00:00:00,-42,238.43,-10014.06,SO-10452,Customer Sale,72,30,system,Transaction processed for Main location,system,2025-06-27 00:00:00
2696,3053,Waterproof Ski Pants,General,Backup,Receipt,2025-09-27 00:00:00,153,27.78,4249.67,PO-2934,Purchase Order Receipt,51,204,system,Transaction processed for Backup location,system,2025-09-27 00:00:00
2697,3062,Anti-Fog Ski Goggles,General,Backup,Damage,2025-02-08 00:00:00,-10,82.02,-820.2,DMG-2697,Warehouse Damage,11,1,warehouse2,Transaction processed for Backup location,system,2025-02-08 00:00:00
2698,2111,High-Speed Blender,General,Main,Sale,2025-12-12 00:00:00,-38,272.16,-10342.08,SO-15678,Customer Sale,1203,1165,warehouse2,Transaction processed for Main location,system,2025-12-12 00:00:00
2699,3092,All-Mountain Snowboard - 158cm,General,Main,Receipt,2026-01-29 00:00:00,29,171.62,4977.08,PO-1572,Purchase Order Receipt,36,65,warehouse2,Transaction processed for Main location,system,2026-01-29 00:00:00
2700,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Sale,2025-02-23 00:00:00,-12,187.52,-2250.24,SO-32023,Customer Sale,124,112,warehouse2,Transaction processed for Main location,system,2025-02-23 00:00:00
2701,1533,RainGuard Hiking Jacket,General,Backup,Sale,2026-02-04 00:00:00,-36,285.41,-10274.76,SO-23691,Customer Sale,98,62,warehouse1,Transaction processed for Backup location,system,2026-02-04 00:00:00
2702,2081,Food Storage Set,General,Main,Sale,2025-04-03 00:00:00,-16,214.68,-3434.88,SO-91599,Customer Sale,300,284,warehouse2,Transaction processed for Main location,system,2025-04-03 00:00:00
2703,1562,PowerBurner Camping Stove,General,Main,Damage,2025-02-17 00:00:00,-6,157.91,-947.46,DMG-2703,Quality Issue,47,41,system,Transaction processed for Main location,system,2025-02-17 00:00:00
2704,1581,LED Headlamp - Rechargeable,General,Main,Receipt,2025-07-28 00:00:00,126,291.67,36750.34,PO-4118,Purchase Order Receipt,64,190,system,Transaction processed for Main location,system,2025-07-28 00:00:00
2705,3103,Snowboard Bindings - Pro,General,Backup,Sale,2025-10-05 00:00:00,-29,203.37,-5897.73,SO-94525,Customer Sale,97,68,system,Transaction processed for Backup location,system,2025-10-05 00:00:00
2706,1551,BaseCamp Folding Table,General,Main,Adjustment,2025-04-01 00:00:00,-20,162.67,-3253.4,ADJ-2706,Cycle Count,103,83,warehouse2,Transaction processed for Main location,system,2025-04-01 00:00:00
2707,3052,Thermal Base Layer Set - Women's,General,Main,Transfer,2025-10-10 00:00:00,-29,46.87,-1359.23,TRF-2633,Warehouse Transfer,36,7,system,Transaction processed for Main location,system,2025-10-10 00:00:00
2708,3092,All-Mountain Snowboard - 158cm,General,Main,Sale,2025-03-31 00:00:00,-22,179.94,-3958.68,SO-69584,Customer Sale,13,-9,system,Transaction processed for Main location,system,2025-03-31 00:00:00
2709,2021,Chef Knife,General,Main,Receipt,2025-04-30 00:00:00,105,192.55,20217.38,PO-6842,Purchase Order Receipt,2200,2305,system,Transaction processed for Main location,system,2025-04-30 00:00:00
2710,2031,Coffee Mug,General,Main,Damage,2025-05-26 00:00:00,-3,80.8,-242.4,DMG-2710,Quality Issue,1514,1511,warehouse1,Transaction processed for Main location,system,2025-05-26 00:00:00
2711,2101,Measuring Cup Set,General,Backup,Sale,2025-03-27 00:00:00,-23,180.04,-4140.92,SO-93485,Customer Sale,742,719,warehouse1,Transaction processed for Backup location,system,2025-03-27 00:00:00
2712,2111,High-Speed Blender,General,Main,Sale,2025-06-14 00:00:00,-38,272.16,-10342.08,SO-74883,Customer Sale,1364,1326,warehouse2,Transaction processed for Main location,system,2025-06-14 00:00:00
2713,2022,Fork Set,General,Main,Sale,2025-09-13 00:00:00,-24,82.43,-1978.32,SO-41181,Customer Sale,428,404,warehouse1,Transaction processed for Main location,system,2025-09-13 00:00:00
2714,1572,MountainDream Sleeping Bag,General,Regional,Sale,2025-06-08 00:00:00,-44,335.53,-14763.32,SO-33858,Customer Sale,74,30,warehouse2,Transaction processed for Regional location,system,2025-06-08 00:00:00
2715,3071,Ski Boot Bag - Premium,General,Main,Sale,2026-02-10 00:00:00,-37,196.86,-7283.82,SO-99011,Customer Sale,13,-24,system,Transaction processed for Main location,system,2026-02-10 00:00:00
2716,3102,Winter Hiking Boots - Waterproof,General,Backup,Receipt,2025-10-19 00:00:00,191,259.6,49584.26,PO-9063,Purchase Order Receipt,52,243,warehouse2,Transaction processed for Backup location,system,2025-10-19 00:00:00
2717,3051,Insulated Ski Jacket - Men's,General,Main,Sale,2025-05-29 00:00:00,-28,309.4,-8663.2,SO-96431,Customer Sale,88,60,warehouse1,Transaction processed for Main location,system,2025-05-29 00:00:00
2718,2031,Coffee Mug,General,Backup,Receipt,2026-02-10 00:00:00,190,79.51,15106.63,PO-4144,Purchase Order Receipt,415,605,warehouse2,Transaction processed for Backup location,system,2026-02-10 00:00:00
2719,2071,Baking Pan,General,Main,Sale,2025-12-26 00:00:00,-37,147.18,-5445.66,SO-86330,Customer Sale,1694,1657,system,Transaction processed for Main location,system,2025-12-26 00:00:00
2720,2081,Food Storage Set,General,Main,Sale,2026-02-09 00:00:00,-20,214.68,-4293.6,SO-42468,Customer Sale,250,230,system,Transaction processed for Main location,system,2026-02-09 00:00:00
2721,1541,TrekReady Hiking Boots,General,Main,Transfer,2025-06-06 00:00:00,-30,162.88,-4886.4,TRF-9200,Warehouse Transfer,59,29,system,Transaction processed for Main location,system,2025-06-06 00:00:00
2722,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-02-20 00:00:00,-43,87.65,-3768.95,SO-99992,Customer Sale,129,86,warehouse2,Transaction processed for Backup location,system,2025-02-20 00:00:00
2723,2111,High-Speed Blender,General,Main,Sale,2025-09-27 00:00:00,-8,272.16,-2177.28,SO-29653,Customer Sale,1303,1295,warehouse1,Transaction processed for Main location,system,2025-09-27 00:00:00
2724,2041,Serving Platter,General,Backup,Transfer,2025-01-18 00:00:00,-16,70.01,-1120.16,TRF-4123,Warehouse Transfer,93,77,warehouse1,Transaction processed for Backup location,system,2025-01-18 00:00:00
2725,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Sale,2025-11-03 00:00:00,-21,301.27,-6326.67,SO-72035,Customer Sale,100,79,warehouse1,Transaction processed for Main location,system,2025-11-03 00:00:00
2726,2111,High-Speed Blender,General,Backup,Sale,2025-07-14 00:00:00,-39,272.16,-10614.24,SO-47265,Customer Sale,244,205,system,Transaction processed for Backup location,system,2025-07-14 00:00:00
2727,2121,Bamboo Cutting Board Set,General,Main,Sale,2026-01-05 00:00:00,-17,325.61,-5535.37,SO-18642,Customer Sale,594,577,warehouse1,Transaction processed for Main location,system,2026-01-05 00:00:00
2728,1531,Summit Breeze Jacket,General,Backup,Receipt,2025-10-17 00:00:00,57,246.2,14033.26,PO-8869,Purchase Order Receipt,100,157,system,Transaction processed for Backup location,system,2025-10-17 00:00:00
2729,1551,BaseCamp Folding Table,General,Main,Adjustment,2025-06-27 00:00:00,15,162.67,2440.05,ADJ-2729,System Correction,100,115,warehouse1,Transaction processed for Main location,system,2025-06-27 00:00:00
2730,2061,Mixing Bowl,General,Main,Transfer,2025-10-04 00:00:00,-38,129.96,-4938.48,TRF-2791,Warehouse Transfer,1470,1432,warehouse2,Transaction processed for Main location,system,2025-10-04 00:00:00
2731,1523,TrailLite Daypack,General,Backup,Receipt,2025-05-28 00:00:00,151,100.99,15249.38,PO-4410,Purchase Order Receipt,46,197,warehouse2,Transaction processed for Backup location,system,2025-05-28 00:00:00
2732,1552,TrekMaster Camping Chair,General,Main,Sale,2025-03-05 00:00:00,-28,100.37,-2810.36,SO-42806,Customer Sale,7,-21,warehouse1,Transaction processed for Main location,system,2025-03-05 00:00:00
2733,1543,TrekStar Hiking Sandals,General,Main,Sale,2025-08-24 00:00:00,-25,55.84,-1396.0,SO-59729,Customer Sale,43,18,system,Transaction processed for Main location,system,2025-08-24 00:00:00
2734,2022,Fork Set,General,Main,Sale,2025-11-28 00:00:00,-24,82.43,-1978.32,SO-78426,Customer Sale,439,415,warehouse1,Transaction processed for Main location,system,2025-11-28 00:00:00
2735,3062,Anti-Fog Ski Goggles,General,Backup,Adjustment,2025-01-31 00:00:00,-11,82.02,-902.22,ADJ-2735,System Correction,67,56,system,Transaction processed for Backup location,system,2025-01-31 00:00:00
2736,3103,Snowboard Bindings - Pro,General,Backup,Transfer,2025-03-31 00:00:00,-42,203.37,-8541.54,TRF-4019,Warehouse Transfer,28,-14,warehouse1,Transaction processed for Backup location,system,2025-03-31 00:00:00
2737,3091,Freestyle Snowboard - 155cm,General,Backup,Damage,2025-07-21 00:00:00,-8,318.81,-2550.48,DMG-2737,Shipping Damage,95,87,warehouse2,Transaction processed for Backup location,system,2025-07-21 00:00:00
2738,3104,Ski Tuning Bench - Portable,General,Main,Adjustment,2025-03-05 00:00:00,-3,74.04,-222.12,ADJ-2738,Physical Count,248,245,warehouse2,Transaction processed for Main location,system,2025-03-05 00:00:00
2739,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Adjustment,2025-06-22 00:00:00,18,251.48,4526.64,ADJ-2739,Physical Count,170,188,warehouse1,Transaction processed for Main location,system,2025-06-22 00:00:00
2740,2112,4-Slice Toaster,General,Main,Sale,2025-03-21 00:00:00,-17,127.25,-2163.25,SO-41343,Customer Sale,23,6,warehouse1,Transaction processed for Main location,system,2025-03-21 00:00:00
2741,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Damage,2025-01-31 00:00:00,-7,251.48,-1760.36,DMG-2741,Shipping Damage,141,134,system,Transaction processed for Main location,system,2025-01-31 00:00:00
2742,2091,Spatula,General,Main,Receipt,2025-10-23 00:00:00,68,174.72,11880.97,PO-4438,Purchase Order Receipt,873,941,system,Transaction processed for Main location,system,2025-10-23 00:00:00
2743,1543,TrekStar Hiking Sandals,General,Backup,Sale,2025-11-27 00:00:00,-16,55.84,-893.44,SO-89199,Customer Sale,45,29,warehouse1,Transaction processed for Backup location,system,2025-11-27 00:00:00
2744,1542,TrailWalker Hiking Shoes,General,Main,Sale,2025-05-18 00:00:00,-37,133.25,-4930.25,SO-67682,Customer Sale,38,1,warehouse1,Transaction processed for Main location,system,2025-05-18 00:00:00
2745,1572,MountainDream Sleeping Bag,General,Regional,Sale,2025-07-18 00:00:00,-13,335.53,-4361.89,SO-27679,Customer Sale,27,14,system,Transaction processed for Regional location,system,2025-07-18 00:00:00
2746,2031,Coffee Mug,General,Main,Sale,2025-01-03 00:00:00,-23,80.8,-1858.4,SO-39736,Customer Sale,1432,1409,warehouse2,Transaction processed for Main location,system,2025-01-03 00:00:00
2747,3062,Anti-Fog Ski Goggles,General,Backup,Receipt,2025-10-08 00:00:00,198,84.81,16792.96,PO-7878,Purchase Order Receipt,44,242,system,Transaction processed for Backup location,system,2025-10-08 00:00:00
2748,3033,Women's Performance Ski Boots,General,Backup,Receipt,2025-03-23 00:00:00,128,84.94,10872.34,PO-8230,Purchase Order Receipt,144,272,warehouse1,Transaction processed for Backup location,system,2025-03-23 00:00:00
2749,1562,PowerBurner Camping Stove,General,Main,Receipt,2025-06-28 00:00:00,171,163.04,27879.72,PO-6173,Purchase Order Receipt,95,266,warehouse2,Transaction processed for Main location,system,2025-06-28 00:00:00
2750,2101,Measuring Cup Set,General,Backup,Adjustment,2025-03-10 00:00:00,5,180.04,900.2,ADJ-2750,Physical Count,746,751,warehouse2,Transaction processed for Backup location,system,2025-03-10 00:00:00
2751,2101,Measuring Cup Set,General,Backup,Transfer,2025-03-12 00:00:00,-18,180.04,-3240.72,TRF-3537,Warehouse Transfer,677,659,warehouse2,Transaction processed for Backup location,system,2025-03-12 00:00:00
2752,3104,Ski Tuning Bench - Portable,General,Main,Transfer,2025-11-09 00:00:00,-35,74.04,-2591.4,TRF-1472,Warehouse Transfer,247,212,warehouse1,Transaction processed for Main location,system,2025-11-09 00:00:00
2753,3072,Hand Warmers - 10 Pack,General,Main,Sale,2025-05-03 00:00:00,-50,142.08,-7104.0,SO-84209,Customer Sale,59,9,system,Transaction processed for Main location,system,2025-05-03 00:00:00
2754,1522,SummitClimber Backpack,General,Backup,Transfer,2025-01-04 00:00:00,-40,275.29,-11011.6,TRF-1308,Warehouse Transfer,23,-17,system,Transaction processed for Backup location,system,2025-01-04 00:00:00
2755,2101,Measuring Cup Set,General,Backup,Receipt,2025-10-17 00:00:00,97,172.92,16773.71,PO-5063,Purchase Order Receipt,716,813,warehouse2,Transaction processed for Backup location,system,2025-10-17 00:00:00
2756,3104,Ski Tuning Bench - Portable,General,Main,Sale,2025-12-08 00:00:00,-46,74.04,-3405.84,SO-88718,Customer Sale,177,131,warehouse1,Transaction processed for Main location,system,2025-12-08 00:00:00
2757,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-05-05 00:00:00,-6,111.03,-666.18,SO-94866,Customer Sale,22,16,system,Transaction processed for Main location,system,2025-05-05 00:00:00
2758,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-06-05 00:00:00,-45,196.86,-8858.7,SO-18657,Customer Sale,16,-29,system,Transaction processed for Main location,system,2025-06-05 00:00:00
2759,3051,Insulated Ski Jacket - Men's,General,Main,Receipt,2025-06-10 00:00:00,14,320.66,4489.21,PO-5100,Purchase Order Receipt,119,133,warehouse2,Transaction processed for Main location,system,2025-06-10 00:00:00
2760,3031,Pro Flex Racing Ski Boots,General,Backup,Adjustment,2025-12-15 00:00:00,10,295.37,2953.7,ADJ-2760,System Correction,56,66,warehouse2,Transaction processed for Backup location,system,2025-12-15 00:00:00
2761,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-11-12 00:00:00,-5,196.86,-984.3,SO-46763,Customer Sale,46,41,warehouse2,Transaction processed for Main location,system,2025-11-12 00:00:00
2762,3072,Hand Warmers - 10 Pack,General,Backup,Receipt,2025-06-11 00:00:00,64,144.14,9225.18,PO-4445,Purchase Order Receipt,83,147,warehouse1,Transaction processed for Backup location,system,2025-06-11 00:00:00
2763,3103,Snowboard Bindings - Pro,General,Regional,Sale,2025-05-22 00:00:00,-17,203.37,-3457.29,SO-26914,Customer Sale,100,83,warehouse1,Transaction processed for Regional location,system,2025-05-22 00:00:00
2764,3032,Comfort Fit Recreational Boots,General,Backup,Sale,2025-12-30 00:00:00,-11,46.69,-513.59,SO-30139,Customer Sale,16,5,warehouse2,Transaction processed for Backup location,system,2025-12-30 00:00:00
2765,1552,TrekMaster Camping Chair,General,Main,Receipt,2025-12-06 00:00:00,198,103.92,20577.05,PO-3749,Purchase Order Receipt,59,257,warehouse2,Transaction processed for Main location,system,2025-12-06 00:00:00
2766,3082,Edge Tuning Tool Set,General,Backup,Receipt,2025-10-31 00:00:00,27,333.68,9009.42,PO-6087,Purchase Order Receipt,71,98,warehouse2,Transaction processed for Backup location,system,2025-10-31 00:00:00
2767,1521,Adventurer Pro Backpack,General,Backup,Receipt,2025-12-30 00:00:00,93,312.31,29044.99,PO-5061,Purchase Order Receipt,25,118,warehouse1,Transaction processed for Backup location,system,2025-12-30 00:00:00
2768,3042,Aluminum All-Mountain Poles - 115cm,General,Main,Sale,2025-10-02 00:00:00,-47,61.72,-2900.84,SO-92435,Customer Sale,90,43,warehouse2,Transaction processed for Main location,system,2025-10-02 00:00:00
2769,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Adjustment,2025-01-24 00:00:00,-2,187.52,-375.04,ADJ-2769,Physical Count,3,1,warehouse2,Transaction processed for Main location,system,2025-01-24 00:00:00
2770,1571,CozyNights Sleeping Bag,General,Backup,Sale,2025-05-28 00:00:00,-46,177.23,-8152.58,SO-48006,Customer Sale,26,-20,system,Transaction processed for Backup location,system,2025-05-28 00:00:00
2771,1512,SkyView 2-Person Tent,General,Backup,Sale,2025-05-01 00:00:00,-19,203.36,-3863.84,SO-92455,Customer Sale,111,92,system,Transaction processed for Backup location,system,2025-05-01 00:00:00
2772,2081,Food Storage Set,General,Main,Sale,2026-02-10 00:00:00,-30,214.68,-6440.4,SO-59733,Customer Sale,389,359,warehouse1,Transaction processed for Main location,system,2026-02-10 00:00:00
2773,3092,All-Mountain Snowboard - 158cm,General,Main,Sale,2025-12-18 00:00:00,-48,179.94,-8637.12,SO-92019,Customer Sale,53,5,warehouse2,Transaction processed for Main location,system,2025-12-18 00:00:00
2774,2041,Serving Platter,General,Main,Sale,2026-01-06 00:00:00,-41,70.01,-2870.41,SO-49028,Customer Sale,262,221,system,Transaction processed for Main location,system,2026-01-06 00:00:00
2775,3013,Beginner's Choice Alpine Skis - 160cm,General,Backup,Transfer,2025-06-03 00:00:00,-14,251.48,-3520.72,TRF-4892,Warehouse Transfer,75,61,warehouse2,Transaction processed for Backup location,system,2025-06-03 00:00:00
2776,1571,CozyNights Sleeping Bag,General,Backup,Receipt,2025-06-06 00:00:00,85,180.14,15312.18,PO-7048,Purchase Order Receipt,43,128,warehouse2,Transaction processed for Backup location,system,2025-06-06 00:00:00
2777,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-07-21 00:00:00,-26,111.03,-2886.78,SO-15361,Customer Sale,3,-23,warehouse2,Transaction processed for Main location,system,2025-07-21 00:00:00
2778,3101,Winter Boots - Insulated,General,Main,Receipt,2025-06-27 00:00:00,141,320.09,45132.93,PO-6540,Purchase Order Receipt,1,142,warehouse2,Transaction processed for Main location,system,2025-06-27 00:00:00
2779,3061,Professional Ski Helmet,General,Main,Receipt,2025-10-04 00:00:00,77,28.99,2232.1,PO-3884,Purchase Order Receipt,6,83,warehouse2,Transaction processed for Main location,system,2025-10-04 00:00:00
2780,2081,Food Storage Set,General,Main,Sale,2025-11-29 00:00:00,-5,214.68,-1073.4,SO-45978,Customer Sale,389,384,warehouse2,Transaction processed for Main location,system,2025-11-29 00:00:00
2781,2061,Mixing Bowl,General,Main,Transfer,2025-04-23 00:00:00,-16,129.96,-2079.36,TRF-9578,Warehouse Transfer,1447,1431,warehouse1,Transaction processed for Main location,system,2025-04-23 00:00:00
2782,3021,Nordic Classic XC Skis - 185cm,General,Main,Sale,2025-04-04 00:00:00,-36,304.47,-10960.92,SO-44302,Customer Sale,45,9,warehouse1,Transaction processed for Main location,system,2025-04-04 00:00:00
2783,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-12-10 00:00:00,-23,46.69,-1073.87,SO-88436,Customer Sale,125,102,warehouse1,Transaction processed for Main location,system,2025-12-10 00:00:00
2784,1581,LED Headlamp - Rechargeable,General,Main,Sale,2025-06-04 00:00:00,-49,282.5,-13842.5,SO-50918,Customer Sale,15,-34,system,Transaction processed for Main location,system,2025-06-04 00:00:00
2785,2031,Coffee Mug,General,Backup,Sale,2025-04-30 00:00:00,-12,80.8,-969.6,SO-42684,Customer Sale,456,444,system,Transaction processed for Backup location,system,2025-04-30 00:00:00
2786,2111,High-Speed Blender,General,Main,Sale,2025-08-12 00:00:00,-34,272.16,-9253.44,SO-23695,Customer Sale,1283,1249,warehouse1,Transaction processed for Main location,system,2025-08-12 00:00:00
2787,1542,TrailWalker Hiking Shoes,General,Main,Receipt,2025-10-08 00:00:00,51,139.49,7113.91,PO-1817,Purchase Order Receipt,12,63,warehouse2,Transaction processed for Main location,system,2025-10-08 00:00:00
2788,1562,PowerBurner Camping Stove,General,Main,Sale,2025-02-23 00:00:00,-1,157.91,-157.91,SO-88687,Customer Sale,110,109,warehouse1,Transaction processed for Main location,system,2025-02-23 00:00:00
2789,2081,Food Storage Set,General,Main,Receipt,2026-02-22 00:00:00,193,206.7,39892.76,PO-9931,Purchase Order Receipt,236,429,system,Transaction processed for Main location,system,2026-02-22 00:00:00
2790,3021,Nordic Classic XC Skis - 185cm,General,Main,Sale,2025-11-21 00:00:00,-40,304.47,-12178.8,SO-43631,Customer Sale,37,-3,warehouse2,Transaction processed for Main location,system,2025-11-21 00:00:00
2791,1542,TrailWalker Hiking Shoes,General,Main,Return,2025-06-22 00:00:00,5,106.6,533.0,RET-63633,Customer Return,30,35,warehouse1,Transaction processed for Main location,system,2025-06-22 00:00:00
2792,3072,Hand Warmers - 10 Pack,General,Main,Sale,2025-06-03 00:00:00,-14,142.08,-1989.12,SO-17987,Customer Sale,21,7,warehouse1,Transaction processed for Main location,system,2025-06-03 00:00:00
2793,1542,TrailWalker Hiking Shoes,General,Main,Transfer,2025-07-23 00:00:00,-43,133.25,-5729.75,TRF-1810,Warehouse Transfer,76,33,warehouse1,Transaction processed for Main location,system,2025-07-23 00:00:00
2794,3032,Comfort Fit Recreational Boots,General,Backup,Sale,2025-09-08 00:00:00,-35,46.69,-1634.15,SO-48193,Customer Sale,104,69,system,Transaction processed for Backup location,system,2025-09-08 00:00:00
2795,1512,SkyView 2-Person Tent,General,Backup,Transfer,2025-10-19 00:00:00,-7,203.36,-1423.52,TRF-5684,Warehouse Transfer,67,60,warehouse2,Transaction processed for Backup location,system,2025-10-19 00:00:00
2796,3082,Edge Tuning Tool Set,General,Backup,Adjustment,2025-09-30 00:00:00,-5,347.07,-1735.35,ADJ-2796,System Correction,56,51,warehouse2,Transaction processed for Backup location,system,2025-09-30 00:00:00
2797,2031,Coffee Mug,General,Main,Sale,2025-08-07 00:00:00,-47,80.8,-3797.6,SO-37256,Customer Sale,1542,1495,system,Transaction processed for Main location,system,2025-08-07 00:00:00
2798,1521,Adventurer Pro Backpack,General,Backup,Adjustment,2025-11-20 00:00:00,6,325.49,1952.94,ADJ-2798,Physical Count,20,26,warehouse2,Transaction processed for Backup location,system,2025-11-20 00:00:00
2799,2111,High-Speed Blender,General,Backup,Sale,2025-07-09 00:00:00,-22,272.16,-5987.52,SO-91711,Customer Sale,264,242,system,Transaction processed for Backup location,system,2025-07-09 00:00:00
2800,3033,Women's Performance Ski Boots,General,Backup,Adjustment,2026-02-26 00:00:00,5,87.65,438.25,ADJ-2800,Cycle Count,25,30,system,Transaction processed for Backup location,system,2026-02-26 00:00:00
2801,3053,Waterproof Ski Pants,General,Regional,Sale,2025-10-01 00:00:00,-15,29.05,-435.75,SO-42085,Customer Sale,121,106,warehouse2,Transaction processed for Regional location,system,2025-10-01 00:00:00
2802,1512,SkyView 2-Person Tent,General,Backup,Sale,2025-12-17 00:00:00,-36,203.36,-7320.96,SO-85256,Customer Sale,41,5,system,Transaction processed for Backup location,system,2025-12-17 00:00:00
2803,3053,Waterproof Ski Pants,General,Regional,Sale,2025-08-01 00:00:00,-36,29.05,-1045.8,SO-11548,Customer Sale,131,95,system,Transaction processed for Regional location,system,2025-08-01 00:00:00
2804,1572,MountainDream Sleeping Bag,General,Regional,Receipt,2025-09-21 00:00:00,64,343.41,21977.98,PO-4148,Purchase Order Receipt,44,108,warehouse1,Transaction processed for Regional location,system,2025-09-21 00:00:00
2805,1553,Adventure Dining Table,General,Main,Receipt,2025-04-27 00:00:00,118,243.32,28711.74,PO-8570,Purchase Order Receipt,17,135,warehouse2,Transaction processed for Main location,system,2025-04-27 00:00:00
2806,1522,SummitClimber Backpack,General,Backup,Adjustment,2025-05-09 00:00:00,-10,275.29,-2752.9,ADJ-2806,Cycle Count,85,75,system,Transaction processed for Backup location,system,2025-05-09 00:00:00
2807,3021,Nordic Classic XC Skis - 185cm,General,Main,Sale,2025-07-26 00:00:00,-43,304.47,-13092.21,SO-98200,Customer Sale,13,-30,warehouse2,Transaction processed for Main location,system,2025-07-26 00:00:00
2808,3031,Pro Flex Racing Ski Boots,General,Regional,Transfer,2025-02-28 00:00:00,-50,295.37,-14768.5,TRF-9702,Warehouse Transfer,80,30,warehouse2,Transaction processed for Regional location,system,2025-02-28 00:00:00
2809,1532,TrailBlaze Hiking Pants,General,Main,Sale,2026-01-08 00:00:00,-20,111.03,-2220.6,SO-95987,Customer Sale,42,22,warehouse1,Transaction processed for Main location,system,2026-01-08 00:00:00
2810,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-01-12 00:00:00,-39,196.86,-7677.54,SO-89997,Customer Sale,8,-31,system,Transaction processed for Main location,system,2025-01-12 00:00:00
2811,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Sale,2026-01-19 00:00:00,-10,187.52,-1875.2,SO-84638,Customer Sale,93,83,system,Transaction processed for Main location,system,2026-01-19 00:00:00
2812,3031,Pro Flex Racing Ski Boots,General,Backup,Sale,2025-10-28 00:00:00,-35,295.37,-10337.95,SO-17561,Customer Sale,6,-29,warehouse2,Transaction processed for Backup location,system,2025-10-28 00:00:00
2813,2021,Chef Knife,General,Main,Transfer,2025-08-13 00:00:00,-22,192.05,-4225.1,TRF-8743,Warehouse Transfer,2222,2200,warehouse2,Transaction processed for Main location,system,2025-08-13 00:00:00
2814,3104,Ski Tuning Bench - Portable,General,Main,Adjustment,2025-10-16 00:00:00,-12,74.04,-888.48,ADJ-2814,Physical Count,70,58,warehouse1,Transaction processed for Main location,system,2025-10-16 00:00:00
2815,1543,TrekStar Hiking Sandals,General,Backup,Sale,2025-05-20 00:00:00,-1,55.84,-55.84,SO-78732,Customer Sale,69,68,system,Transaction processed for Backup location,system,2025-05-20 00:00:00
2816,1552,TrekMaster Camping Chair,General,Main,Sale,2025-10-23 00:00:00,-36,100.37,-3613.32,SO-43306,Customer Sale,26,-10,warehouse2,Transaction processed for Main location,system,2025-10-23 00:00:00
2817,1521,Adventurer Pro Backpack,General,Backup,Sale,2025-12-07 00:00:00,-50,325.49,-16274.5,SO-14014,Customer Sale,42,-8,warehouse1,Transaction processed for Backup location,system,2025-12-07 00:00:00
2818,1512,SkyView 2-Person Tent,General,Backup,Sale,2025-06-06 00:00:00,-23,203.36,-4677.28,SO-70240,Customer Sale,92,69,warehouse1,Transaction processed for Backup location,system,2025-06-06 00:00:00
2819,2111,High-Speed Blender,General,Main,Sale,2025-03-19 00:00:00,-40,272.16,-10886.4,SO-44442,Customer Sale,1390,1350,warehouse2,Transaction processed for Main location,system,2025-03-19 00:00:00
2820,2071,Baking Pan,General,Main,Sale,2025-04-07 00:00:00,-14,147.18,-2060.52,SO-82080,Customer Sale,1689,1675,warehouse2,Transaction processed for Main location,system,2025-04-07 00:00:00
2821,1522,SummitClimber Backpack,General,Backup,Adjustment,2025-04-07 00:00:00,16,275.29,4404.64,ADJ-2821,Cycle Count,44,60,warehouse2,Transaction processed for Backup location,system,2025-04-07 00:00:00
2822,1512,SkyView 2-Person Tent,General,Backup,Adjustment,2025-09-14 00:00:00,-20,203.36,-4067.2,ADJ-2822,Cycle Count,27,7,warehouse2,Transaction processed for Backup location,system,2025-09-14 00:00:00
2823,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Return,2025-04-14 00:00:00,5,241.02,1205.08,RET-89098,Customer Return,18,23,warehouse2,Transaction processed for Main location,system,2025-04-14 00:00:00
